% header=SampleName	SampleId	Comments	AcqMethod	ProcMethod	RackCode	PlateCode	VialPos	DilutFact	WghtToVol	Type	RackPos	PlatePos	SetName	OutputFile	_col1Text	_col2Int
20250916_532MeOHIPAACN_BrainLipidEx_LC-PE_R-2_Op-TGL_Proj-solventmatrix_PE_withSPLASH.dam	default_id	default_comment	PE_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_532MeOHIPAACN_BrainLipidEx_LC-PE_R-2_Op-TGL_Proj-solventmatrix_PE_withSPLASH.dam	custCol1_1	0
20250916_532MeOHIPAACN_BrainLipidEx_LC-PE_R-3_Op-TGL_Proj-solventmatrix_PE_withSPLASH.dam	default_id	default_comment	PE_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_532MeOHIPAACN_BrainLipidEx_LC-PE_R-3_Op-TGL_Proj-solventmatrix_PE_withSPLASH.dam	custCol1_1	0
20250916_532MeOHIPAACN_BrainLipidEx_LC-TG_R-1_Op-TGL_Proj-solventmatrix_TG_18-0_Splash.dam	default_id	default_comment	TG_18-0_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_532MeOHIPAACN_BrainLipidEx_LC-TG_R-1_Op-TGL_Proj-solventmatrix_TG_18-0_Splash.dam	custCol1_1	0
20250916_532MeOHIPAACN_BrainLipidEx_LC-TG_R-2_Op-TGL_Proj-solventmatrix_TG_18-0_Splash.dam	default_id	default_comment	TG_18-0_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_532MeOHIPAACN_BrainLipidEx_LC-TG_R-2_Op-TGL_Proj-solventmatrix_TG_18-0_Splash.dam	custCol1_1	0
20250916_532MeOHIPAACN_BrainLipidEx_LC-TG_R-3_Op-TGL_Proj-solventmatrix_TG_18-0_Splash.dam	default_id	default_comment	TG_18-0_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_532MeOHIPAACN_BrainLipidEx_LC-TG_R-3_Op-TGL_Proj-solventmatrix_TG_18-0_Splash.dam	custCol1_1	0
20250916_532MeOHIPAACN_BrainLipidEx_LC-Cer_R-1_Op-TGL_Proj-solventmatrix_Cer_Splash.dam	default_id	default_comment	Cer_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_532MeOHIPAACN_BrainLipidEx_LC-Cer_R-1_Op-TGL_Proj-solventmatrix_Cer_Splash.dam	custCol1_1	0
20250916_532MeOHIPAACN_BrainLipidEx_LC-Cer_R-2_Op-TGL_Proj-solventmatrix_Cer_Splash.dam	default_id	default_comment	Cer_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_532MeOHIPAACN_BrainLipidEx_LC-Cer_R-2_Op-TGL_Proj-solventmatrix_Cer_Splash.dam	custCol1_1	0
20250916_532MeOHIPAACN_BrainLipidEx_LC-Cer_R-3_Op-TGL_Proj-solventmatrix_Cer_Splash.dam	default_id	default_comment	Cer_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_532MeOHIPAACN_BrainLipidEx_LC-Cer_R-3_Op-TGL_Proj-solventmatrix_Cer_Splash.dam	custCol1_1	0
20250916_12CHCl3MeOH_BrainLipidEx_LC-PC_R-1_Op-TGL_Proj-solventmatrix_PC_withSPLASH.dam	default_id	default_comment	PC_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_12CHCl3MeOH_BrainLipidEx_LC-PC_R-1_Op-TGL_Proj-solventmatrix_PC_withSPLASH.dam	custCol1_1	0
20250916_12CHCl3MeOH_BrainLipidEx_LC-PC_R-2_Op-TGL_Proj-solventmatrix_PC_withSPLASH.dam	default_id	default_comment	PC_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_12CHCl3MeOH_BrainLipidEx_LC-PC_R-2_Op-TGL_Proj-solventmatrix_PC_withSPLASH.dam	custCol1_1	0
20250916_12CHCl3MeOH_BrainLipidEx_LC-PC_R-3_Op-TGL_Proj-solventmatrix_PC_withSPLASH.dam	default_id	default_comment	PC_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_12CHCl3MeOH_BrainLipidEx_LC-PC_R-3_Op-TGL_Proj-solventmatrix_PC_withSPLASH.dam	custCol1_1	0
20250916_12CHCl3MeOH_BrainLipidEx_LC-PS_R-1_Op-TGL_Proj-solventmatrix_PS_Splash.dam	default_id	default_comment	PS_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_12CHCl3MeOH_BrainLipidEx_LC-PS_R-1_Op-TGL_Proj-solventmatrix_PS_Splash.dam	custCol1_1	0
20250916_12CHCl3MeOH_BrainLipidEx_LC-PS_R-2_Op-TGL_Proj-solventmatrix_PS_Splash.dam	default_id	default_comment	PS_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_12CHCl3MeOH_BrainLipidEx_LC-PS_R-2_Op-TGL_Proj-solventmatrix_PS_Splash.dam	custCol1_1	0
20250916_12CHCl3MeOH_BrainLipidEx_LC-PS_R-3_Op-TGL_Proj-solventmatrix_PS_Splash.dam	default_id	default_comment	PS_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_12CHCl3MeOH_BrainLipidEx_LC-PS_R-3_Op-TGL_Proj-solventmatrix_PS_Splash.dam	custCol1_1	0
20250916_12CHCl3MeOH_BrainLipidEx_LC-PE_R-1_Op-TGL_Proj-solventmatrix_PE_withSPLASH.dam	default_id	default_comment	PE_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_12CHCl3MeOH_BrainLipidEx_LC-PE_R-1_Op-TGL_Proj-solventmatrix_PE_withSPLASH.dam	custCol1_1	0
20250916_12CHCl3MeOH_BrainLipidEx_LC-PE_R-2_Op-TGL_Proj-solventmatrix_PE_withSPLASH.dam	default_id	default_comment	PE_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_12CHCl3MeOH_BrainLipidEx_LC-PE_R-2_Op-TGL_Proj-solventmatrix_PE_withSPLASH.dam	custCol1_1	0
20250916_12CHCl3MeOH_BrainLipidEx_LC-PE_R-3_Op-TGL_Proj-solventmatrix_PE_withSPLASH.dam	default_id	default_comment	PE_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_12CHCl3MeOH_BrainLipidEx_LC-PE_R-3_Op-TGL_Proj-solventmatrix_PE_withSPLASH.dam	custCol1_1	0
20250916_12CHCl3MeOH_BrainLipidEx_LC-TG_R-1_Op-TGL_Proj-solventmatrix_TG_18-0_Splash.dam	default_id	default_comment	TG_18-0_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_12CHCl3MeOH_BrainLipidEx_LC-TG_R-1_Op-TGL_Proj-solventmatrix_TG_18-0_Splash.dam	custCol1_1	0
20250916_12CHCl3MeOH_BrainLipidEx_LC-TG_R-2_Op-TGL_Proj-solventmatrix_TG_18-0_Splash.dam	default_id	default_comment	TG_18-0_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_12CHCl3MeOH_BrainLipidEx_LC-TG_R-2_Op-TGL_Proj-solventmatrix_TG_18-0_Splash.dam	custCol1_1	0
20250916_12CHCl3MeOH_BrainLipidEx_LC-TG_R-3_Op-TGL_Proj-solventmatrix_TG_18-0_Splash.dam	default_id	default_comment	TG_18-0_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_12CHCl3MeOH_BrainLipidEx_LC-TG_R-3_Op-TGL_Proj-solventmatrix_TG_18-0_Splash.dam	custCol1_1	0
20250916_12CHCl3MeOH_BrainLipidEx_LC-Cer_R-1_Op-TGL_Proj-solventmatrix_Cer_Splash.dam	default_id	default_comment	Cer_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_12CHCl3MeOH_BrainLipidEx_LC-Cer_R-1_Op-TGL_Proj-solventmatrix_Cer_Splash.dam	custCol1_1	0
20250916_12CHCl3MeOH_BrainLipidEx_LC-Cer_R-2_Op-TGL_Proj-solventmatrix_Cer_Splash.dam	default_id	default_comment	Cer_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_12CHCl3MeOH_BrainLipidEx_LC-Cer_R-2_Op-TGL_Proj-solventmatrix_Cer_Splash.dam	custCol1_1	0
20250916_12CHCl3MeOH_BrainLipidEx_LC-Cer_R-3_Op-TGL_Proj-solventmatrix_Cer_Splash.dam	default_id	default_comment	Cer_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_12CHCl3MeOH_BrainLipidEx_LC-Cer_R-3_Op-TGL_Proj-solventmatrix_Cer_Splash.dam	custCol1_1	0
20250916_124CHCl3MeOHIPA_BrainLipidEx_LC-PC_R-1_Op-TGL_Proj-solventmatrix_PC_withSPLASH.dam	default_id	default_comment	PC_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_124CHCl3MeOHIPA_BrainLipidEx_LC-PC_R-1_Op-TGL_Proj-solventmatrix_PC_withSPLASH.dam	custCol1_1	0
20250916_124CHCl3MeOHIPA_BrainLipidEx_LC-PC_R-2_Op-TGL_Proj-solventmatrix_PC_withSPLASH.dam	default_id	default_comment	PC_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_124CHCl3MeOHIPA_BrainLipidEx_LC-PC_R-2_Op-TGL_Proj-solventmatrix_PC_withSPLASH.dam	custCol1_1	0
20250916_124CHCl3MeOHIPA_BrainLipidEx_LC-PC_R-3_Op-TGL_Proj-solventmatrix_PC_withSPLASH.dam	default_id	default_comment	PC_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_124CHCl3MeOHIPA_BrainLipidEx_LC-PC_R-3_Op-TGL_Proj-solventmatrix_PC_withSPLASH.dam	custCol1_1	0
20250916_124CHCl3MeOHIPA_BrainLipidEx_LC-PS_R-1_Op-TGL_Proj-solventmatrix_PS_Splash.dam	default_id	default_comment	PS_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_124CHCl3MeOHIPA_BrainLipidEx_LC-PS_R-1_Op-TGL_Proj-solventmatrix_PS_Splash.dam	custCol1_1	0
20250916_124CHCl3MeOHIPA_BrainLipidEx_LC-PS_R-2_Op-TGL_Proj-solventmatrix_PS_Splash.dam	default_id	default_comment	PS_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_124CHCl3MeOHIPA_BrainLipidEx_LC-PS_R-2_Op-TGL_Proj-solventmatrix_PS_Splash.dam	custCol1_1	0
20250916_124CHCl3MeOHIPA_BrainLipidEx_LC-PS_R-3_Op-TGL_Proj-solventmatrix_PS_Splash.dam	default_id	default_comment	PS_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_124CHCl3MeOHIPA_BrainLipidEx_LC-PS_R-3_Op-TGL_Proj-solventmatrix_PS_Splash.dam	custCol1_1	0
20250916_124CHCl3MeOHIPA_BrainLipidEx_LC-PE_R-1_Op-TGL_Proj-solventmatrix_PE_withSPLASH.dam	default_id	default_comment	PE_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_124CHCl3MeOHIPA_BrainLipidEx_LC-PE_R-1_Op-TGL_Proj-solventmatrix_PE_withSPLASH.dam	custCol1_1	0
20250916_124CHCl3MeOHIPA_BrainLipidEx_LC-PE_R-2_Op-TGL_Proj-solventmatrix_PE_withSPLASH.dam	default_id	default_comment	PE_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_124CHCl3MeOHIPA_BrainLipidEx_LC-PE_R-2_Op-TGL_Proj-solventmatrix_PE_withSPLASH.dam	custCol1_1	0
20250916_124CHCl3MeOHIPA_BrainLipidEx_LC-PE_R-3_Op-TGL_Proj-solventmatrix_PE_withSPLASH.dam	default_id	default_comment	PE_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_124CHCl3MeOHIPA_BrainLipidEx_LC-PE_R-3_Op-TGL_Proj-solventmatrix_PE_withSPLASH.dam	custCol1_1	0
20250916_124CHCl3MeOHIPA_BrainLipidEx_LC-TG_R-1_Op-TGL_Proj-solventmatrix_TG_18-0_Splash.dam	default_id	default_comment	TG_18-0_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_124CHCl3MeOHIPA_BrainLipidEx_LC-TG_R-1_Op-TGL_Proj-solventmatrix_TG_18-0_Splash.dam	custCol1_1	0
20250916_124CHCl3MeOHIPA_BrainLipidEx_LC-TG_R-2_Op-TGL_Proj-solventmatrix_TG_18-0_Splash.dam	default_id	default_comment	TG_18-0_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_124CHCl3MeOHIPA_BrainLipidEx_LC-TG_R-2_Op-TGL_Proj-solventmatrix_TG_18-0_Splash.dam	custCol1_1	0
20250916_124CHCl3MeOHIPA_BrainLipidEx_LC-TG_R-3_Op-TGL_Proj-solventmatrix_TG_18-0_Splash.dam	default_id	default_comment	TG_18-0_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_124CHCl3MeOHIPA_BrainLipidEx_LC-TG_R-3_Op-TGL_Proj-solventmatrix_TG_18-0_Splash.dam	custCol1_1	0
20250916_124CHCl3MeOHIPA_BrainLipidEx_LC-Cer_R-1_Op-TGL_Proj-solventmatrix_Cer_Splash.dam	default_id	default_comment	Cer_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_124CHCl3MeOHIPA_BrainLipidEx_LC-Cer_R-1_Op-TGL_Proj-solventmatrix_Cer_Splash.dam	custCol1_1	0
20250916_124CHCl3MeOHIPA_BrainLipidEx_LC-Cer_R-2_Op-TGL_Proj-solventmatrix_Cer_Splash.dam	default_id	default_comment	Cer_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_124CHCl3MeOHIPA_BrainLipidEx_LC-Cer_R-2_Op-TGL_Proj-solventmatrix_Cer_Splash.dam	custCol1_1	0
20250916_124CHCl3MeOHIPA_BrainLipidEx_LC-Cer_R-3_Op-TGL_Proj-solventmatrix_Cer_Splash.dam	default_id	default_comment	Cer_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_124CHCl3MeOHIPA_BrainLipidEx_LC-Cer_R-3_Op-TGL_Proj-solventmatrix_Cer_Splash.dam	custCol1_1	0
